Time,ax,ay,az,lax,lay,laz,gx,gy,gz
471847.0,-2.699219,-7.558594,-1.734375,-2.347656,4.183594,-4.03125,-1.554688,0.810547,-0.476562
471867.0,-8.675781,-14.90625,4.128906,-3.308594,2.105469,-1.203125,-0.125,-0.919922,-0.503906
471888.0,-1.585938,-17.554688,-0.46875,-9.867188,-10.214844,1.054688,0.302734,-1.943359,0.082031
471917.0,7.183594,-5.566406,1.214844,7.332031,3.011719,1.105469,-0.039062,-1.205078,-0.138672
471937.0,4.925781,-7.476562,1.675781,5.570312,3.433594,2.433594,-0.646484,0.292969,-0.392578
471957.0,1.324219,-9.890625,-0.046875,1.632812,0.3125,1.238281,-0.755859,0.935547,-0.0625
471971.0,1.132812,-10.355469,-0.46875,0.582031,-0.269531,0.8125,-0.595703,0.521484,-0.039062
471987.0,0.632812,-9.085938,-2.0,0.367188,-0.054688,-0.035156,-0.515625,0.337891,0.076172
472007.0,-0.515625,-9.433594,-2.730469,-0.699219,0.589844,-1.699219,-0.828125,0.347656,0.234375
472027.0,-1.550781,-10.3125,-0.851562,-2.0,-0.769531,-0.339844,-0.441406,0.025391,0.058594
472047.0,-0.628906,-9.816406,-0.164062,-2.253906,-0.738281,0.414062,0.023438,-0.082031,-0.167969
472067.0,0.863281,-9.164062,-1.425781,-0.253906,-0.007812,0.246094,0.033203,0.037109,-0.148438
472091.0,0.980469,-9.8125,-1.464844,0.222656,-0.246094,-0.167969,-0.119141,-0.359375,-0.078125
472106.0,0.75,-9.8125,-1.425781,0.039062,-0.398438,0.113281,-0.214844,-0.322266,0.113281
472130.0,1.402344,-8.824219,-1.773438,0.691406,0.742188,-0.390625,-0.371094,-0.041016,0.142578
472147.0,1.476562,-9.394531,-1.390625,0.859375,0.589844,-0.121094,-0.314453,-0.054688,0.019531
472161.0,1.246094,-9.816406,-1.503906,0.359375,-0.578125,-0.105469,-0.210938,0.046875,-0.007812
472176.0,0.597656,-10.394531,-1.847656,0.136719,-0.769531,-0.234375,-0.070312,0.328125,0.011719
472200.0,0.289062,-9.433594,-2.15625,-0.398438,0.113281,-0.640625,-0.125,0.308594,0.117188
472217.0,0.980469,-8.625,-1.542969,-0.046875,0.496094,-0.25,-0.097656,0.052734,0.140625
472239.0,0.902344,-8.941406,-0.355469,0.246094,0.601562,1.191406,-0.070312,0.017578,0.066406
472270.0,0.558594,-10.15625,1.0625,-0.121094,-0.613281,2.570312,0.410156,0.011719,-0.037109
472286.0,0.632812,-10.390625,1.371094,-0.113281,-0.722656,2.707031,0.947266,-0.185547,0.039062
472310.0,1.132812,-10.507812,1.828125,0.476562,-0.921875,2.96875,1.539062,-0.599609,-0.011719
472327.0,1.363281,-10.238281,2.289062,0.636719,-0.78125,2.882812,2.130859,-1.105469,-0.066406
472341.0,1.515625,-10.15625,2.976562,0.789062,-0.484375,4.140625,2.462891,-1.191406,-0.064453
472379.0,0.980469,-8.28125,3.859375,0.339844,1.347656,3.203125,3.851562,0.126953,0.111328
472396.0,0.75,-6.828125,2.902344,0.199219,1.929688,2.828125,3.423828,1.654297,0.224609
472426.0,3.085938,-3.996094,-6.101562,3.84375,5.972656,-7.953125,2.273438,0.509766,0.257812
472450.0,-2.085938,-6.484375,-0.738281,-2.484375,2.835938,-3.316406,1.685547,0.216797,0.429688
472466.0,-3.734375,-9.128906,-0.660156,-3.472656,1.441406,-3.011719,1.783203,0.128906,0.458984
472486.0,-2.429688,-11.734375,4.664062,-3.039062,-1.964844,0.03125,2.273438,0.839844,0.363281
472506.0,-4.882812,-13.308594,5.582031,-2.625,-2.648438,1.390625,2.242188,0.109375,0.445312
472531.0,1.667969,-11.347656,3.820312,-1.757812,-3.585938,-0.78125,2.117188,-0.755859,0.105469
472566.0,4.542969,-5.5625,2.328125,5.664062,2.109375,-2.792969,0.837891,1.085938,-0.035156
472590.0,0.058594,-11.199219,5.238281,0.097656,-2.765625,0.550781,-0.269531,2.080078,0.150391
472607.0,-3.847656,-18.972656,7.957031,-2.167969,-6.074219,2.742188,-0.984375,1.25,0.271484
472629.0,2.589844,-22.613281,10.640625,2.878906,-14.035156,6.242188,-0.988281,-0.824219,0.025391
472646.0,5.996094,-20.277344,9.300781,5.226562,-12.292969,6.097656,-1.650391,-0.984375,-0.646484
472660.0,5.921875,-19.890625,7.957031,5.195312,-11.109375,2.632812,-2.083984,-0.724609,-0.953125
472689.0,4.3125,-24.335938,1.675781,3.976562,-15.234375,-1.621094,-3.335938,-0.181641,-1.222656
472705.0,0.671875,-27.136719,-6.675781,2.105469,-18.488281,-7.167969,-4.445312,0.642578,-1.310547
472730.0,-6.988281,-22.691406,-7.171875,-7.746094,-13.132812,-8.882812,-4.798828,0.955078,-1.224609
472746.0,-7.832031,-15.945312,-2.386719,-9.296875,-10.980469,-6.675781,-4.962891,-1.341797,-0.552734
472770.0,-1.703125,-12.191406,19.222656,-2.640625,-2.441406,19.507812,-4.757812,-4.046875,0.501953
472808.0,15.6875,-10.929688,16.730469,14.882812,-1.132812,17.402344,3.587891,-2.810547,-0.621094
472827.0,14.617188,-1.773438,7.574219,16.339844,4.070312,11.910156,4.623047,-3.191406,-1.755859
472840.0,13.011719,2.746094,5.007812,10.410156,16.0,3.429688,4.455078,-2.314453,-1.988281
472856.0,1.746094,4.125,-8.785156,7.710938,16.640625,-1.542969,3.8125,3.742188,-1.652344
472868.0,-4.804688,3.667969,-14.839844,-6.453125,13.300781,-16.578125,2.857422,7.654297,-1.058594
472885.0,0.097656,1.214844,-5.566406,-0.125,12.707031,-13.59375,0.980469,5.21875,-0.273438
472907.0,-12.050781,-1.121094,-2.230469,-13.335938,8.394531,-4.816406,0.824219,3.951172,0.34375
472918.0,-12.082031,1.367188,-0.011719,-13.246094,10.882812,-2.660156,-0.015625,1.998047,0.720703
472935.0,-9.902344,0.527344,-9.625,-13.113281,10.660156,-8.496094,-0.304688,0.875,1.087891
472956.0,-7.296875,0.066406,-2.039062,-7.507812,8.738281,-6.832031,0.894531,-1.21875,0.822266
472979.0,-5.457031,3.128906,-5.605469,-6.160156,12.628906,-8.367188,0.695312,-1.628906,0.429688
472995.0,-1.742188,3.09375,-3.265625,-4.519531,12.921875,-7.074219,-0.167969,-2.517578,0.009766
473019.0,2.78125,2.59375,-2.421875,1.859375,12.070312,-5.046875,-0.623047,-2.597656,0.103516
473055.0,2.625,2.402344,-0.851562,1.71875,11.871094,-3.898438,-1.476562,-1.623047,0.394531
473075.0,2.933594,1.523438,0.410156,1.648438,11.453125,-2.09375,-1.951172,-0.361328,0.322266
473128.0,3.085938,-7.175781,1.714844,2.273438,2.449219,0.878906,-1.173828,0.558594,0.574219
473159.0,2.128906,-4.03125,1.980469,1.558594,5.570312,1.347656,-0.347656,0.550781,1.011719
473175.0,4.273438,-8.246094,23.246094,2.433594,5.5625,6.765625,1.857422,1.300781,0.646484
473198.0,-9.058594,-14.03125,-17.4375,-9.308594,-4.523438,-18.535156,2.158203,1.138672,0.474609
473229.0,10.058594,-29.773438,14.890625,9.824219,-20.382812,13.273438,2.228516,-1.119141,-0.328125
473245.0,2.089844,-26.515625,3.78125,4.566406,-19.175781,3.128906,1.972656,-0.310547,0.019531
473267.0,-6.261719,-51.265625,14.011719,-6.480469,-42.070312,11.605469,2.962891,-0.847656,0.761719
473287.0,14.578125,-22.003906,-5.792969,5.441406,-26.25,-0.4375,3.613281,-2.306641,-0.492188
473305.0,4.808594,-4.453125,2.941406,7.964844,1.011719,-2.730469,1.392578,0.650391,-0.671875
473326.0,2.128906,-2.578125,5.429688,4.324219,4.382812,-0.542969,-0.894531,2.654297,-0.447266
473339.0,0.289062,-7.402344,4.472656,-2.246094,-6.351562,1.609375,-1.714844,3.169922,-0.134766
473355.0,-5.113281,-32.265625,3.285156,-4.328125,-15.398438,1.238281,-2.169922,1.597656,-0.0625
473378.0,-0.820312,-25.523438,3.246094,-1.117188,-16.382812,0.519531,-2.009766,-0.910156,-0.751953
473395.0,6.1875,-23.679688,2.941406,2.957031,-13.714844,0.386719,-2.839844,-1.396484,-1.013672
473414.0,5.460938,-24.832031,-1.003906,7.21875,-17.597656,-1.726562,-3.955078,-0.216797,-1.554688
473455.0,-11.203125,-23.574219,-1.925781,-11.738281,-14.933594,-2.882812,-4.617188,0.248047,-0.634766
473468.0,-8.75,-18.664062,0.792969,-10.007812,-9.089844,1.316406,-4.361328,-1.929688,-0.236328
473485.0,4.847656,-15.027344,27.109375,2.035156,-3.96875,18.617188,-2.123047,-2.585938,0.425781
473505.0,14.65625,-28.550781,35.847656,3.652344,-5.480469,28.371094,4.708984,-2.052734,-0.347656
473524.0,21.628906,-9.625,11.675781,22.117188,-6.113281,18.449219,6.578125,-0.429688,-2.189453
473542.0,12.625,0.144531,-1.003906,20.289062,0.0625,11.605469,6.351562,2.714844,-2.777344
473558.0,-3.042969,-6.445312,-6.523438,-5.097656,2.960938,-8.5,5.5625,5.044922,-3.214844
473574.0,-17.023438,-15.027344,-29.964844,-11.535156,-2.046875,-16.5625,4.988281,5.416016,0.195312
473593.0,-9.019531,-6.597656,-11.003906,-10.847656,2.386719,-14.683594,5.75,4.496094,1.947266
473644.0,3.429688,12.898438,-8.324219,0.023438,17.503906,-11.003906,2.201172,-0.716797,0.732422
473664.0,-6.796875,7.6875,-9.8125,-8.179688,14.71875,-20.195312,1.251953,-1.572266,-0.349609
473689.0,-2.851562,5.160156,-9.007812,-1.347656,11.894531,-15.273438,0.486328,-3.511719,-0.611328
473704.0,2.128906,4.355469,-5.90625,-0.011719,11.25,-12.71875,-0.476562,-2.943359,-0.201172
473732.0,4.738281,3.933594,-4.605469,2.851562,11.519531,-10.644531,-1.712891,-1.482422,0.255859
473768.0,-0.015625,1.0625,-4.761719,-1.796875,9.210938,-9.933594,-3.214844,0.453125,0.523438
473784.0,-1.242188,0.335938,-4.457031,-2.378906,9.175781,-9.621094,-3.9375,0.140625,0.556641
473799.0,-1.203125,-0.085938,-3.769531,-2.230469,7.980469,-6.589844,-4.214844,-0.064453,0.619141
473812.0,-0.246094,-0.929688,-2.117188,-1.785156,7.882812,-5.976562,-4.396484,-0.068359,0.71875
473827.0,0.136719,-1.429688,-2.265625,-1.246094,7.6875,-5.269531,-4.621094,0.183594,0.759766
473844.0,-4.957031,-4.109375,0.183594,-3.804688,6.597656,-2.503906,-5.25,1.634766,0.503906
473861.0,-7.027344,-8.78125,-2.691406,-6.160156,5.25,-1.894531,-5.027344,1.132812,0.177734
473884.0,-6.144531,-19.855469,3.9375,-7.632812,-5.34375,-0.101562,-0.578125,-3.605469,0.242188
473906.0,8.296875,-12.613281,20.871094,7.265625,-3.152344,20.09375,1.265625,-3.53125,0.867188
473938.0,-0.4375,-6.5625,-16.449219,-1.328125,2.710938,-18.304688,5.230469,-2.736328,0.53125
473954.0,13.890625,-20.355469,6.425781,-0.570312,4.992188,-7.90625,1.425781,6.230469,-0.136719
473966.0,14.347656,-39.882812,6.042969,13.746094,-30.800781,3.472656,0.642578,4.048828,-0.267578
473985.0,-11.203125,-22.042969,-6.367188,-7.136719,-14.054688,-6.167969,0.921875,1.556641,0.384766
474008.0,-8.253906,-23.570312,9.070312,-8.347656,-26.9375,12.53125,0.894531,0.890625,1.152344
474024.0,-1.011719,-42.113281,7.382812,-7.015625,-34.859375,9.011719,1.414062,-0.962891,0.400391
474048.0,13.160156,-17.4375,0.792969,13.003906,-8.605469,-2.519531,0.572266,-2.103516,0.220703
474064.0,7.148438,-12.304688,5.507812,10.582031,-5.425781,-0.042969,-1.330078,0.173828,-0.166016
474087.0,4.273438,-19.246094,5.238281,4.0,-10.234375,2.363281,-2.759766,1.253906,-0.880859
474105.0,1.054688,-35.292969,2.824219,2.558594,-19.1875,2.007812,-3.435547,1.039062,-1.427734
474133.0,-1.894531,-25.105469,-4.953125,-0.566406,-19.28125,-5.988281,-4.294922,-0.445312,-1.232422
474157.0,-5.035156,-23.640625,-1.082031,-6.042969,-14.144531,-1.449219,-4.597656,-0.208984,-0.859375
474175.0,-2.316406,-21.6875,2.480469,-3.394531,-12.183594,2.542969,-4.605469,-1.333984,0.171875
474193.0,0.136719,-24.832031,46.070312,3.976562,-8.507812,35.003906,-0.994141,-0.720703,0.75
474214.0,-2.160156,-25.214844,23.394531,-8.722656,-16.015625,44.507812,4.695312,-3.865234,-0.316406
474244.0,14.5,3.476562,-4.03125,13.964844,0.742188,7.082031,4.931641,2.324219,-2.578125
474266.0,-2.199219,-0.46875,-12.652344,-3.917969,8.945312,-14.558594,4.478516,4.287109,-2.916016
474284.0,-11.625,-6.484375,-15.445312,-9.484375,4.398438,-24.542969,5.199219,1.853516,-0.355469
474313.0,-3.734375,-6.101562,-1.464844,-5.496094,1.976562,-2.628906,6.101562,0.96875,1.722656
474337.0,4.542969,5.773438,-11.5,3.566406,13.875,-16.976562,3.986328,0.882812,1.587891
474355.0,0.519531,8.574219,-8.015625,-0.292969,16.492188,-13.773438,1.710938,1.652344,0.732422
474374.0,-9.59375,2.058594,-9.511719,-9.023438,7.660156,-12.875,1.207031,-2.427734,-0.197266
474393.0,0.328125,7.996094,-12.421875,-10.257812,9.667969,-15.699219,-0.029297,-3.126953,-0.216797
474436.0,1.171875,1.980469,-4.957031,-0.304688,9.761719,-10.703125,-1.539062,-1.074219,0.039062
474454.0,-0.859375,0.179688,-4.988281,-1.507812,9.0,-10.277344,-2.578125,-0.675781,0.21875
474466.0,-1.164062,-0.433594,-7.476562,-2.6875,7.722656,-12.589844,-2.845703,-1.050781,0.21875
474484.0,0.519531,-1.925781,-3.308594,-1.164062,6.515625,-9.144531,-3.060547,-1.658203,0.125
474508.0,0.789062,-2.460938,-2.726562,-0.042969,5.71875,-5.394531,-3.441406,-1.115234,0.410156
474523.0,1.976562,-2.230469,-3.265625,0.417969,6.160156,-5.578125,-4.019531,1.132812,0.683594
474551.0,-0.285156,-2.921875,-0.621094,-1.667969,6.25,-3.128906,-4.498047,1.939453,0.662109
474583.0,-3.617188,-11.464844,10.832031,-2.4375,0.285156,2.972656,-1.529297,-0.357422,0.447266
474604.0,-3.347656,-17.058594,23.125,-4.734375,-2.082031,9.628906,1.615234,0.054688,1.185547
474618.0,4.042969,-13.378906,21.054688,10.609375,0.746094,24.945312,2.234375,0.173828,0.720703
474648.0,0.40625,-6.753906,-15.222656,-0.382812,2.339844,-17.640625,3.203125,0.199219,0.363281
474673.0,13.390625,-30.121094,0.449219,13.523438,-23.457031,9.28125,1.464844,2.123047,0.287109
474698.0,-15.339844,-21.464844,-1.003906,-12.648438,-17.792969,8.3125,0.925781,2.189453,-0.244141
474726.0,6.765625,-30.617188,3.054688,6.515625,-22.03125,-0.804688,1.957031,-1.976562,0.384766
474743.0,11.285156,-17.398438,-0.96875,8.613281,-14.710938,-5.019531,0.791016,-0.4375,0.273438
474758.0,9.980469,-15.222656,-1.351562,6.550781,-6.78125,-4.753906,-0.496094,1.111328,0.207031
474772.0,4.003906,-21.34375,4.472656,5.203125,-8.773438,-1.773438,-1.914062,1.296875,0.222656
474796.0,4.425781,-28.46875,3.78125,4.339844,-19.691406,0.226562,-2.501953,0.128906,-0.242188
474815.0,4.386719,-28.125,2.75,4.246094,-19.238281,-0.5625,-3.050781,-0.679688,-1.113281
474832.0,1.171875,-23.414062,-3.265625,1.226562,-14.398438,-4.046875,-3.675781,-0.871094,-1.550781
474844.0,0.214844,-23.453125,-4.03125,0.640625,-14.214844,-5.71875,-4.046875,-0.761719,-1.710938
474864.0,-6.835938,-21.621094,-0.585938,-7.84375,-12.171875,-1.851562,-4.365234,-0.568359,-1.574219
474905.0,6.800781,-20.390625,40.59375,5.824219,-10.796875,41.214844,-3.058594,-1.429688,1.222656
474936.0,17.605469,-15.640625,13.894531,16.621094,-5.960938,13.996094,5.359375,-3.748047,-1.208984
474982.0,-3.734375,-1.773438,-24.023438,-1.253906,12.261719,-16.210938,4.347656,5.191406,-2.460938
475004.0,-12.195312,-3.917969,-11.347656,-14.042969,5.027344,-15.042969,4.722656,3.777344,-1.0
475044.0,-1.167969,-0.507812,-0.164062,-2.070312,7.570312,-5.804688,6.226562,-0.013672,2.148438
475075.0,-12.773438,-0.164062,-1.925781,-13.289062,7.414062,-8.277344,2.027344,1.382812,0.564453
475085.0,-18.976562,-2.003906,-5.105469,-19.566406,5.472656,-11.582031,1.363281,-1.910156,-0.642578
475122.0,6.878906,4.28125,-8.628906,7.117188,12.566406,-17.042969,-0.933594,-2.287109,-0.210938
475143.0,2.816406,2.59375,-6.140625,5.097656,11.601562,-15.035156,-1.738281,-0.324219,0.005859
475163.0,-1.625,1.636719,-6.328125,-1.769531,9.757812,-11.28125,-2.332031,0.164062,0.273438
475185.0,-2.277344,-0.929688,-5.21875,-4.136719,7.0625,-10.617188,-2.818359,-0.167969,0.333984
475226.0,0.519531,-2.34375,-2.269531,-1.394531,6.261719,-6.441406,-3.722656,-1.324219,0.615234
475242.0,1.054688,-2.121094,-1.65625,-0.988281,6.179688,-5.246094,-3.970703,0.826172,0.90625
475257.0,1.054688,-1.65625,-2.082031,-1.0,6.90625,-4.238281,-4.220703,1.828125,1.072266
475270.0,-0.554688,-2.769531,0.183594,-2.0625,6.394531,-2.558594,-4.474609,2.123047,1.193359
475285.0,-7.90625,-3.839844,-4.222656,-9.148438,5.527344,-6.136719,-4.601562,1.390625,1.126953
475302.0,-3.121094,-12.574219,2.097656,-6.78125,-1.039062,-6.222656,-1.832031,-0.691406,0.570312
475326.0,-0.707031,-11.386719,24.734375,-1.730469,-1.949219,23.566406,-0.273438,-1.517578,0.714844
475342.0,8.066406,-7.402344,38.761719,2.140625,2.851562,24.789062,3.064453,-1.806641,0.888672
475359.0,11.898438,-16.828125,-3.074219,7.128906,1.972656,37.320312,3.892578,-2.03125,0.650391
475375.0,6.648438,-15.449219,14.277344,5.773438,-6.285156,11.957031,2.738281,0.015625,0.099609
475395.0,5.308594,-20.160156,-2.996094,4.503906,-11.121094,-5.746094,2.197266,2.470703,0.109375
475405.0,-7.21875,-20.851562,-5.792969,-8.007812,-11.851562,-8.644531,0.748047,2.361328,-0.273438
475422.0,-5.761719,-36.820312,17.996094,-6.671875,-17.78125,3.191406,0.792969,1.279297,1.408203
475448.0,-3.121094,-29.277344,9.144531,-7.5625,-32.796875,11.09375,1.455078,-0.878906,0.726562
475462.0,11.015625,-20.277344,2.367188,-3.457031,-20.394531,5.902344,0.792969,-0.470703,0.007812
475483.0,3.96875,-14.910156,2.097656,5.953125,-6.988281,-3.738281,-1.099609,1.427734,-0.298828
475504.0,2.742188,-23.957031,3.167969,2.453125,-15.0,0.003906,-1.763672,1.296875,-0.179688
475535.0,1.667969,-28.089844,1.90625,1.246094,-18.894531,-0.546875,-2.783203,-0.072266,-0.638672
475552.0,3.199219,-25.445312,-1.695312,1.527344,-17.925781,-1.746094,-3.664062,-1.009766,-1.304688
475573.0,0.941406,-21.238281,-3.265625,-0.011719,-11.75,-4.335938,-3.96875,-1.261719,-1.482422
475590.0,-0.859375,-22.496094,0.105469,-1.960938,-12.972656,-0.519531,-4.847656,-0.289062,-1.263672
475605.0,-6.335938,-22.53125,-0.238281,-7.578125,-12.980469,0.136719,-5.097656,0.457031,-0.767578
475622.0,4.503906,-17.171875,33.773438,-0.402344,-4.675781,16.164062,-4.28125,-2.175781,0.898438
475639.0,-1.894531,-23.570312,49.175781,3.371094,-7.648438,35.144531,-0.570312,0.066406,0.669922
475655.0,15.613281,-17.902344,15.351562,14.597656,-8.265625,16.429688,3.294922,-1.582031,-0.099609
475671.0,20.941406,-4.683594,5.46875,15.539062,0.070312,12.34375,6.134766,0.962891,-1.792969
475702.0,-0.667969,0.910156,-14.140625,10.894531,16.441406,-9.132812,4.033203,7.128906,-3.056641
475722.0,-11.125,-7.710938,-14.988281,-10.261719,3.664062,-17.078125,3.681641,3.347656,-0.210938
475743.0,-9.363281,-5.144531,-23.644531,-13.09375,1.554688,-17.707031,4.566406,0.837891,2.625
475771.0,0.902344,-2.082031,-1.582031,-2.382812,6.066406,1.671875,4.357422,0.378906,1.919922
475794.0,-2.546875,2.480469,-2.921875,-3.09375,10.644531,-8.523438,3.316406,0.402344,1.283203
475811.0,-12.433594,-3.191406,-5.792969,-5.21875,9.390625,-10.257812,1.785156,-1.390625,-0.208984
475841.0,4.160156,4.433594,-9.703125,-5.375,5.082031,-14.785156,1.175781,-3.71875,-0.111328
475865.0,5.539062,3.78125,-6.832031,4.125,11.320312,-13.078125,-0.039062,-1.513672,-0.097656
475882.0,2.816406,3.933594,-5.910156,2.460938,11.453125,-12.769531,-1.017578,0.011719,0.066406
475896.0,1.324219,3.667969,-5.300781,-2.222656,11.023438,-11.488281,-1.457031,0.177734,0.205078
475911.0,-3.503906,2.671875,-7.09375,-3.867188,10.511719,-12.265625,-2.318359,-0.027344,0.248047
475935.0,-2.582031,1.675781,-5.832031,-4.019531,9.832031,-11.089844,-3.105469,-0.90625,0.074219
475953.0,-2.277344,1.445312,-5.222656,-3.761719,9.773438,-10.15625,-3.800781,-1.466797,0.0
475972.0,-0.9375,3.625,-0.585938,-3.648438,10.964844,-5.011719,-4.597656,-0.832031,0.320312
475991.0,-1.394531,3.476562,-4.257812,-2.332031,13.09375,-5.621094,-5.701172,1.96875,0.732422
476011.0,-8.597656,-5.566406,-7.902344,-12.730469,8.917969,-11.894531,-5.533203,-1.216797,0.648438
476022.0,-6.835938,-12.121094,-6.636719,-9.902344,3.816406,-9.746094,-4.113281,-2.017578,0.595703
476037.0,-1.96875,-25.367188,22.820312,-8.109375,-2.671875,-7.996094,-1.537109,-2.681641,0.835938
476061.0,17.605469,-10.738281,32.746094,13.746094,-7.128906,32.574219,3.283203,-3.427734,0.732422
476075.0,14.921875,-13.761719,37.261719,20.121094,-2.105469,-15.488281,4.255859,-1.484375,1.148438
476093.0,5.84375,2.902344,-30.65625,4.9375,12.136719,-32.773438,2.087891,3.353516,0.085938
476115.0,16.378906,-53.828125,0.757812,15.714844,-44.707031,-1.6875,-0.994141,2.390625,-0.925781
476131.0,-9.171875,-29.277344,2.097656,-4.605469,-15.410156,-2.601562,0.417969,2.654297,0.574219
476151.0,-14.496094,-49.425781,9.796875,-19.148438,-47.390625,21.730469,1.861328,-1.169922,0.802734
476171.0,15.878906,-21.964844,-6.945312,-14.878906,-40.371094,7.132812,2.716797,-2.958984,-0.462891
476201.0,1.402344,-7.78125,-0.738281,12.046875,-1.148438,-8.976562,-1.373047,1.347656,-0.345703
476215.0,0.980469,-9.550781,0.410156,-0.542969,-3.738281,-3.511719,-1.998047,1.21875,0.123047
476231.0,1.476562,-19.277344,-0.890625,0.011719,-6.503906,-5.898438,-2.091797,0.677734,0.058594
476256.0,-1.894531,-20.65625,-0.890625,-2.472656,-11.484375,-3.242188,-2.179688,-0.072266,-0.544922
476285.0,0.136719,-14.21875,0.832031,-0.683594,-4.910156,-0.886719,-2.203125,-0.6875,-0.886719
476322.0,0.175781,-11.34375,5.125,-0.917969,-1.910156,4.234375,-1.980469,-0.871094,-0.447266
476364.0,-0.589844,-5.523438,0.066406,-1.582031,3.988281,-0.285156,-0.951172,-0.373047,0.552734
476394.0,-0.898438,-1.738281,-0.546875,-1.804688,7.8125,-0.609375,-0.929688,-0.3125,-0.007812
476413.0,-0.167969,-1.464844,0.792969,-1.074219,8.082031,0.839844,-1.195312,0.40625,-0.417969
476434.0,0.824219,-3.996094,0.792969,-0.207031,5.542969,1.183594,-1.347656,0.316406,-0.46875
476451.0,0.824219,-5.449219,0.183594,-0.445312,4.6875,0.742188,-1.333984,-0.248047,-0.242188
476470.0,1.054688,-5.449219,1.0625,-0.015625,3.742188,1.5,-0.980469,-0.261719,0.001953
476490.0,0.25,-4.996094,0.566406,-0.054688,4.050781,1.960938,-0.644531,-0.347656,0.050781
476510.0,0.671875,-4.074219,-1.390625,-0.644531,5.207031,-0.003906,-0.667969,-0.396484,0.15625
476533.0,1.976562,-6.636719,-1.464844,0.929688,2.808594,-0.128906,-0.761719,-0.169922,0.111328
476550.0,2.28125,-10.511719,-2.578125,1.335938,0.753906,-0.464844,-0.808594,0.195312,-0.433594
476573.0,0.480469,-12.269531,-3.226562,-0.675781,-2.894531,-1.578125,-0.759766,0.021484,-0.410156
