Time,ax,ay,az,lax,lay,laz,gx,gy,gz
295215.0,-8.878906,-2.121094,5.222656,-0.101562,-1.488281,0.984375,0.021484,-0.371094,-0.130859
295229.0,-8.917969,-2.007812,5.261719,-0.210938,-1.082031,0.921875,0.146484,-0.314453,-0.160156
295254.0,-8.222656,-1.242188,4.6875,0.1875,-0.652344,0.558594,0.3125,-0.171875,-0.242188
295269.0,-8.03125,-1.242188,4.574219,0.714844,-0.445312,0.144531,0.289062,-0.119141,-0.273438
295308.0,-7.800781,-1.355469,4.765625,0.816406,-0.527344,0.4375,0.291016,0.021484,-0.380859
295324.0,-7.800781,-1.433594,4.917969,0.777344,-0.542969,0.589844,0.367188,0.066406,-0.417969
295348.0,-7.269531,-1.816406,4.535156,1.351562,-0.902344,0.222656,0.357422,0.183594,-0.455078
295374.0,-7.109375,-2.621094,4.613281,1.511719,-1.144531,0.160156,0.490234,0.419922,-0.654297
295394.0,-7.691406,-2.851562,5.378906,1.160156,-1.8125,0.898438,0.761719,0.392578,-0.740234
295420.0,-8.152344,-2.660156,5.722656,0.523438,-1.527344,1.589844,1.052734,0.310547,-0.699219
295457.0,-7.34375,-3.117188,3.882812,1.359375,-2.007812,-0.210938,1.664062,0.380859,-0.548828
295497.0,-6.609375,-2.046875,1.242188,2.199219,-1.171875,-2.65625,3.150391,1.234375,-0.441406
295538.0,-9.339844,1.554688,2.390625,-0.320312,2.210938,-1.039062,2.447266,1.613281,-0.787109
295555.0,-10.171875,3.242188,3.195312,-1.0,3.167969,-0.53125,1.566406,1.253906,-0.798828
295577.0,-9.40625,3.433594,3.460938,-0.246094,4.160156,0.453125,0.972656,1.064453,-0.619141
295609.0,-9.871094,1.132812,3.460938,-0.636719,1.960938,0.734375,0.765625,1.082031,-0.626953
295625.0,-10.632812,1.824219,3.15625,-1.089844,2.222656,0.691406,0.697266,0.470703,-0.535156
295648.0,-10.5625,2.628906,3.269531,-1.296875,3.566406,0.691406,0.708984,0.234375,-0.419922
295659.0,-10.675781,2.550781,3.234375,-1.417969,3.496094,0.648438,0.5,-0.111328,-0.310547
295689.0,-10.371094,1.324219,2.695312,-1.160156,2.339844,0.0,-0.160156,-0.644531,-0.310547
295705.0,-10.171875,0.789062,2.734375,-1.066406,2.105469,-0.03125,-0.314453,-0.830078,-0.314453
295729.0,-9.683594,-0.09375,2.773438,-0.570312,1.0625,-0.21875,-0.455078,-0.964844,-0.332031
295745.0,-9.183594,-0.703125,2.695312,-0.332031,0.835938,-0.34375,-0.441406,-1.0,-0.298828
295769.0,-8.683594,-1.203125,2.847656,0.292969,0.101562,-0.472656,-0.316406,-0.943359,-0.253906
295787.0,-8.601562,-1.242188,2.964844,0.332031,0.09375,-0.441406,-0.146484,-0.861328,-0.21875
295815.0,-8.644531,-0.933594,3.386719,0.230469,0.300781,-0.285156,-0.03125,-0.767578,-0.164062
295840.0,-8.796875,-0.859375,3.308594,-0.046875,0.578125,-0.519531,-0.185547,-0.726562,-0.146484
295855.0,-8.71875,-0.972656,3.234375,-0.078125,0.566406,-0.621094,-0.441406,-0.757812,-0.148438
295877.0,-8.570312,-1.242188,3.117188,0.054688,0.304688,-0.9375,-0.552734,-0.738281,-0.15625
295919.0,-8.21875,-1.546875,3.039062,0.285156,0.203125,-1.1875,-1.078125,-0.554688,-0.207031
295936.0,-8.1875,-1.855469,3.003906,0.253906,0.035156,-1.253906,-1.166016,-0.410156,-0.164062
295958.0,-8.257812,-2.199219,3.15625,0.160156,-0.214844,-1.117188,-1.158203,-0.203125,-0.048828
295976.0,-8.152344,-2.351562,3.308594,0.152344,-0.28125,-1.03125,-1.066406,0.097656,0.123047
296006.0,-7.800781,-1.738281,3.15625,0.613281,0.140625,-0.914062,-0.970703,0.576172,0.388672
296028.0,-8.074219,-1.777344,3.195312,0.484375,0.339844,-0.726562,-1.035156,0.691406,0.472656
296046.0,-8.21875,-1.890625,3.039062,0.414062,0.292969,-0.632812,-1.345703,0.794922,0.681641
296069.0,-8.492188,-2.390625,2.273438,0.234375,-0.3125,-1.257812,-1.564453,0.751953,0.769531
296086.0,-8.800781,-2.964844,1.96875,0.121094,-0.597656,-1.308594,-1.724609,0.646484,0.837891
296109.0,-9.605469,-3.691406,1.890625,-0.726562,-1.691406,-1.265625,-1.769531,0.595703,0.865234
296128.0,-9.90625,-3.808594,2.007812,-0.996094,-1.832031,-1.054688,-1.744141,0.595703,0.923828
296146.0,-10.75,-3.269531,2.238281,-1.613281,-1.585938,-0.691406,-1.628906,0.726562,0.935547
296167.0,-10.789062,-2.773438,2.121094,-1.730469,-1.394531,-0.550781,-1.513672,0.896484,0.919922
296181.0,-10.636719,-2.542969,2.238281,-2.070312,-0.648438,-0.394531,-1.441406,0.978516,0.900391
296220.0,-10.976562,-1.316406,1.125,-1.691406,0.199219,-0.921875,-1.199219,0.775391,1.009766
296236.0,-10.714844,-0.78125,0.664062,-1.507812,0.347656,-1.132812,-1.287109,0.542969,1.056641
296253.0,-10.59375,-0.207031,0.398438,-1.371094,0.585938,-1.21875,-1.363281,0.40625,1.064453
296269.0,-10.332031,0.023438,0.320312,-0.917969,1.15625,-1.40625,-1.472656,0.261719,1.068359
296286.0,-10.101562,-0.167969,0.320312,-0.753906,1.0,-1.382812,-1.847656,-0.1875,1.142578
296306.0,-9.757812,-1.089844,0.089844,-0.503906,0.277344,-1.535156,-1.939453,-0.445312,1.171875
296326.0,-9.761719,-1.433594,-0.023438,-0.339844,-0.53125,-1.652344,-1.845703,-0.667969,1.1875
296356.0,-9.722656,-1.699219,-0.332031,-0.273438,-0.953125,-2.136719,-1.787109,-0.847656,1.166016
296371.0,-9.679688,-1.96875,-0.367188,-0.371094,-1.53125,-2.40625,-1.792969,-0.880859,1.128906
296387.0,-9.679688,-2.046875,-0.332031,-0.351562,-1.710938,-2.476562,-1.996094,-0.958984,1.005859
296409.0,-9.445312,-2.121094,-0.253906,-0.097656,-1.964844,-2.628906,-2.140625,-1.025391,0.917969
296419.0,-9.375,-2.277344,-0.0625,-0.046875,-2.144531,-2.53125,-2.310547,-1.082031,0.757812
296450.0,-9.101562,-2.964844,0.398438,0.144531,-2.824219,-2.34375,-2.486328,-1.072266,0.638672
296466.0,-8.839844,-3.386719,0.472656,0.238281,-2.992188,-2.398438,-2.652344,-1.015625,0.439453
296490.0,-8.457031,-3.882812,0.78125,0.6875,-3.59375,-2.296875,-2.505859,-0.880859,0.316406
296508.0,-8.296875,-4.0,0.894531,0.816406,-3.664062,-2.246094,-2.205078,-0.697266,0.214844
296530.0,-8.148438,-4.191406,1.738281,0.90625,-3.699219,-1.542969,-1.869141,-0.525391,0.164062
296547.0,-8.148438,-4.265625,2.121094,0.859375,-3.726562,-1.375,-1.515625,-0.335938,0.171875
296562.0,-8.074219,-4.265625,2.351562,1.074219,-3.621094,-0.832031,-1.310547,-0.205078,0.1875
296601.0,-9.296875,-4.191406,3.117188,-0.242188,-3.527344,-0.140625,-0.367188,0.386719,0.185547
296616.0,-9.71875,-4.039062,3.5,-0.53125,-3.535156,0.058594,0.041016,0.705078,0.152344
296640.0,-9.296875,-2.660156,4.035156,-0.148438,-2.042969,1.066406,0.404297,1.216797,0.166016
296657.0,-9.375,-1.699219,4.035156,-0.101562,-1.527344,1.238281,0.615234,1.689453,0.078125
296679.0,-10.214844,-1.242188,4.074219,-0.886719,-0.703125,1.730469,0.818359,1.935547,-0.128906
296710.0,-11.59375,0.214844,3.308594,-2.148438,0.792969,1.472656,1.041016,1.816406,-0.349609
296726.0,-10.632812,1.363281,2.042969,-1.703125,1.390625,1.117188,0.716797,1.382812,-0.388672
296751.0,-10.144531,2.128906,0.820312,-0.609375,2.824219,-0.484375,0.541016,1.416016,-0.371094
296768.0,-10.289062,2.246094,1.585938,-0.554688,2.902344,-0.085938,-0.472656,1.099609,-0.455078
296790.0,-10.5625,1.9375,3.15625,-1.0,2.828125,2.28125,-0.994141,0.851562,-0.462891
296807.0,-9.949219,0.980469,2.734375,-0.691406,2.453125,2.226562,-1.402344,0.222656,-0.152344
296820.0,-9.792969,0.214844,2.3125,-0.222656,1.207031,1.570312,-1.376953,0.101562,-0.042969
296837.0,-9.339844,-1.96875,1.929688,0.160156,-0.355469,1.242188,-1.279297,-0.152344,0.082031
296858.0,-9.027344,-2.886719,2.042969,0.234375,-0.960938,1.210938,-1.109375,-0.335938,0.091797
296877.0,-9.378906,-4.496094,2.503906,0.351562,-2.984375,1.433594,-0.804688,-0.533203,-0.0625
296902.0,-9.40625,-4.804688,2.925781,0.144531,-3.742188,2.019531,-0.378906,-0.710938,-0.267578
296927.0,-8.835938,-4.230469,2.542969,0.511719,-3.355469,1.6875,0.271484,-0.851562,-0.392578
296947.0,-8.457031,-3.308594,2.007812,1.007812,-2.359375,0.902344,0.640625,-0.824219,-0.414062
296968.0,-8.640625,-2.773438,1.96875,0.9375,-1.675781,0.570312,0.873047,-0.773438,-0.455078
296982.0,-8.800781,-2.582031,2.007812,0.410156,-1.078125,0.472656,0.935547,-0.769531,-0.486328
296998.0,-9.296875,-2.199219,2.121094,0.230469,-0.921875,0.425781,1.0,-0.810547,-0.537109
297008.0,-9.378906,-2.046875,2.160156,0.101562,-0.769531,0.378906,1.025391,-0.814453,-0.544922
297021.0,-9.449219,-1.890625,2.121094,-0.136719,-0.277344,0.113281,1.044922,-0.802734,-0.529297
297038.0,-9.527344,-1.507812,2.007812,-0.199219,-0.09375,-0.015625,1.017578,-0.761719,-0.474609
297061.0,-9.683594,-1.242188,1.851562,-0.421875,0.359375,-0.421875,0.962891,-0.691406,-0.416016
297078.0,-9.722656,-1.050781,1.699219,-0.484375,0.460938,-0.621094,0.941406,-0.587891,-0.333984
297102.0,-9.761719,-0.476562,1.625,-0.578125,1.171875,-0.9375,0.871094,-0.492188,-0.220703
297131.0,-9.722656,0.292969,1.890625,-0.585938,1.933594,-0.835938,0.703125,-0.439453,-0.115234
297171.0,-8.984375,0.40625,1.777344,0.082031,2.007812,-1.160156,0.138672,-0.591797,0.044922
297187.0,-8.761719,0.214844,1.816406,0.179688,1.96875,-1.183594,-0.345703,-0.722656,0.072266
297211.0,-8.378906,-0.128906,1.96875,0.613281,1.503906,-1.203125,-0.480469,-0.753906,0.054688
297221.0,-8.417969,-0.207031,2.121094,0.554688,1.441406,-1.113281,-0.703125,-0.785156,0.005859
297251.0,-8.601562,-0.742188,2.351562,0.277344,1.007812,-1.054688,-0.988281,-0.808594,-0.134766
297292.0,-8.757812,-1.625,2.582031,0.003906,0.351562,-1.003906,-1.269531,-0.669922,-0.189453
297308.0,-8.453125,-2.199219,2.65625,0.089844,0.261719,-0.996094,-1.162109,-0.503906,-0.148438
297327.0,-8.152344,-2.503906,2.773438,0.425781,-0.210938,-0.914062,-0.898438,-0.326172,-0.113281
297348.0,-7.996094,-2.46875,3.003906,0.59375,-0.203125,-0.777344,-0.580078,-0.175781,-0.078125
297367.0,-8.035156,-2.3125,3.039062,0.730469,0.082031,-0.632812,-0.445312,-0.142578,-0.044922
297388.0,-7.726562,-1.738281,3.003906,0.761719,0.335938,-0.632812,-0.283203,-0.052734,0.095703
297402.0,-7.878906,-1.433594,2.964844,0.570312,0.648438,-0.691406,-0.367188,-0.046875,0.148438
297418.0,-8.914062,-2.046875,3.078125,0.1875,0.65625,-0.683594,-0.634766,-0.074219,0.232422
297441.0,-9.605469,-2.542969,3.308594,-0.953125,-0.214844,-0.316406,-0.923828,-0.121094,0.330078
297458.0,-9.40625,-2.503906,3.078125,-0.910156,-0.214844,-0.40625,-1.066406,0.076172,0.416016
297482.0,-9.566406,-2.390625,2.582031,-0.871094,-0.0625,-0.902344,-1.089844,0.347656,0.443359
297498.0,-9.90625,-2.429688,2.351562,-1.039062,-0.015625,-0.992188,-1.216797,0.480469,0.490234
297522.0,-10.25,-2.429688,2.582031,-1.441406,-0.109375,-0.605469,-1.400391,0.583984,0.578125
297539.0,-10.445312,-1.929688,2.65625,-1.527344,0.074219,-0.488281,-1.689453,0.646484,0.662109
297553.0,-10.484375,-1.664062,2.65625,-1.570312,0.863281,-0.300781,-1.876953,0.654297,0.705078
297568.0,-10.332031,-1.242188,2.464844,-1.5,1.007812,-0.230469,-2.265625,0.625,0.783203
297582.0,-10.25,-1.242188,2.390625,-1.238281,1.023438,-0.195312,-2.445312,0.619141,0.822266
297599.0,-9.867188,-1.96875,2.199219,-0.976562,0.703125,-0.195312,-2.617188,0.546875,0.9375
297620.0,-9.484375,-2.734375,1.96875,-0.785156,0.265625,-0.160156,-2.412109,0.423828,1.089844
297638.0,-8.722656,-3.386719,1.316406,0.082031,-1.132812,-0.5625,-1.960938,0.294922,1.220703
297660.0,-8.722656,-3.386719,0.472656,0.496094,-1.355469,-0.675781,-1.4375,0.201172,1.294922
297678.0,-8.679688,-3.195312,0.4375,0.667969,-1.535156,-1.398438,-0.9375,0.132812,1.365234
297704.0,-8.953125,-2.621094,0.398438,0.4375,-1.207031,-1.351562,-0.583984,0.101562,1.404297
297743.0,-9.789062,-1.433594,0.246094,-0.339844,-0.488281,-1.449219,-0.630859,-0.003906,1.289062
297758.0,-10.101562,-1.242188,0.28125,-0.480469,-0.488281,-1.480469,-1.115234,-0.089844,1.148438
297781.0,-10.367188,-1.203125,0.207031,-0.878906,-0.617188,-1.488281,-1.753906,-0.236328,0.970703
297799.0,-10.289062,-1.394531,0.207031,-0.886719,-0.75,-1.496094,-2.330078,-0.410156,0.777344
297823.0,-10.0625,-2.007812,0.398438,-0.585938,-1.5625,-1.398438,-2.693359,-0.574219,0.613281
297840.0,-9.792969,-2.390625,0.472656,-0.480469,-1.753906,-1.429688,-2.818359,-0.660156,0.521484
297861.0,-9.222656,-2.695312,0.820312,0.226562,-2.234375,-1.15625,-2.78125,-0.683594,0.503906
297893.0,-8.679688,-3.234375,1.164062,0.722656,-2.75,-0.96875,-2.488281,-0.714844,0.453125
297909.0,-8.644531,-3.425781,1.316406,0.753906,-2.855469,-0.910156,-1.947266,-0.673828,0.400391
297932.0,-8.71875,-3.269531,1.546875,0.644531,-2.753906,-0.78125,-1.726562,-0.630859,0.386719
297949.0,-8.800781,-2.964844,1.585938,0.589844,-2.609375,-0.773438,-1.160156,-0.429688,0.333984
297962.0,-8.757812,-2.8125,1.625,0.566406,-2.296875,-0.796875,-1.046875,-0.353516,0.316406
297974.0,-8.71875,-2.8125,1.660156,0.523438,-2.265625,-0.746094,-0.957031,-0.275391,0.292969
298012.0,-9.484375,-3.308594,1.96875,-0.160156,-2.792969,-0.484375,-0.609375,-0.015625,0.173828
298044.0,-9.261719,-2.886719,2.199219,0.085938,-2.378906,-0.175781,0.074219,0.392578,0.085938
298069.0,-8.875,-2.503906,2.351562,0.453125,-2.136719,0.039062,0.583984,0.71875,0.082031
298084.0,-8.914062,-2.351562,2.351562,0.332031,-1.667969,0.289062,0.734375,0.779297,0.048828
298099.0,-9.644531,-1.625,2.621094,0.085938,-1.453125,0.441406,0.851562,0.832031,-0.0625
298124.0,-9.984375,-1.242188,3.039062,-0.515625,-0.8125,1.210938,0.720703,0.871094,-0.166016
298139.0,-9.761719,-1.125,3.15625,-0.394531,-0.757812,1.414062,0.630859,1.027344,-0.197266
298163.0,-9.71875,-1.164062,3.003906,-0.195312,-0.679688,1.558594,0.615234,1.158203,-0.201172
298180.0,-9.832031,-1.203125,2.886719,-0.246094,-0.710938,1.597656,0.623047,1.164062,-0.238281
298204.0,-9.988281,-1.050781,3.003906,-0.40625,-0.488281,1.988281,0.529297,1.033203,-0.320312
298220.0,-9.90625,-1.011719,2.964844,-0.363281,-0.339844,2.082031,0.398438,0.826172,-0.369141
298242.0,-9.601562,-1.28125,2.964844,0.007812,-0.578125,2.261719,0.474609,0.609375,-0.355469
298282.0,-9.828125,-1.890625,2.964844,-0.230469,-1.054688,2.378906,0.658203,0.244141,-0.359375
298300.0,-9.871094,-2.046875,3.117188,-0.199219,-1.179688,2.453125,1.082031,-0.068359,-0.296875
298315.0,-10.066406,-2.160156,3.078125,-0.46875,-1.355469,2.347656,1.265625,-0.15625,-0.261719
298331.0,-9.984375,-2.429688,2.542969,-0.4375,-1.453125,2.15625,1.708984,-0.277344,-0.214844
298353.0,-9.488281,-1.96875,1.777344,0.089844,-0.992188,0.980469,1.910156,-0.289062,-0.191406
298370.0,-9.378906,-1.316406,1.507812,0.128906,-0.648438,0.808594,2.099609,-0.337891,-0.201172
298394.0,-9.257812,-0.398438,1.507812,0.296875,0.601562,0.492188,1.867188,-0.421875,-0.248047
298411.0,-9.261719,-0.285156,1.507812,0.296875,0.722656,0.421875,1.458984,-0.550781,-0.337891
298440.0,-9.179688,-0.703125,1.699219,0.332031,0.519531,0.355469,0.945312,-0.712891,-0.429688
298465.0,-9.183594,-1.050781,1.738281,0.371094,-0.007812,0.238281,0.767578,-0.650391,-0.455078
298480.0,-8.878906,-1.28125,1.929688,0.425781,-0.085938,0.199219,0.730469,-0.511719,-0.410156
298510.0,-8.917969,-1.050781,1.890625,0.578125,0.070312,0.117188,0.744141,-0.185547,-0.279297
298530.0,-9.183594,-0.933594,2.042969,0.410156,0.253906,0.132812,0.748047,-0.005859,-0.179688
298550.0,-9.375,-0.703125,2.121094,0.101562,0.53125,0.253906,0.773438,0.115234,-0.105469
298570.0,-9.484375,-0.511719,2.042969,-0.058594,0.761719,0.214844,0.761719,0.195312,-0.072266
298591.0,-9.566406,-0.167969,1.96875,-0.175781,1.011719,0.109375,0.707031,0.222656,-0.0625
298603.0,-9.601562,0.023438,1.929688,-0.203125,1.3125,0.09375,0.648438,0.216797,-0.058594
298624.0,-9.640625,0.445312,1.890625,-0.234375,1.726562,0.0625,0.570312,0.195312,-0.0625
298641.0,-9.644531,0.636719,1.851562,-0.226562,1.832031,0.078125,0.324219,0.101562,-0.089844
298663.0,-9.683594,0.558594,1.890625,-0.273438,1.847656,0.078125,0.179688,0.03125,-0.109375
298681.0,-9.683594,0.445312,1.851562,-0.273438,1.78125,0.03125,0.099609,-0.033203,-0.117188
298695.0,-9.679688,0.367188,1.851562,-0.28125,1.679688,-0.011719,0.082031,-0.056641,-0.119141
298734.0,-9.683594,0.40625,1.890625,-0.296875,1.757812,0.015625,0.033203,-0.099609,-0.134766
298750.0,-9.644531,0.445312,1.851562,-0.257812,1.773438,0.0,-0.105469,-0.175781,-0.158203
298774.0,-9.5625,0.328125,1.816406,-0.199219,1.742188,-0.121094,-0.228516,-0.232422,-0.158203
298790.0,-9.449219,0.175781,1.777344,-0.128906,1.691406,-0.144531,-0.351562,-0.269531,-0.132812
298814.0,-9.296875,-0.128906,1.738281,0.039062,1.355469,-0.285156,-0.4375,-0.294922,-0.101562
298831.0,-9.296875,-0.285156,1.851562,0.03125,1.292969,-0.238281,-0.527344,-0.308594,-0.074219
298846.0,-9.300781,-0.359375,1.851562,-0.023438,1.054688,-0.203125,-0.580078,-0.314453,-0.066406
298861.0,-9.410156,-0.703125,1.96875,-0.070312,0.957031,-0.21875,-0.666016,-0.320312,-0.046875
298885.0,-9.296875,-1.011719,2.007812,-0.015625,0.582031,-0.171875,-0.710938,-0.294922,-0.025391
298901.0,-9.261719,-1.089844,2.007812,0.015625,0.566406,-0.226562,-0.716797,-0.242188,-0.005859
298925.0,-9.21875,-1.203125,2.007812,0.046875,0.445312,-0.21875,-0.707031,-0.201172,0.015625
298941.0,-9.335938,-1.242188,1.96875,0.0,0.414062,-0.226562,-0.689453,-0.195312,0.037109
298971.0,-9.605469,-1.203125,1.890625,-0.316406,0.453125,-0.320312,-0.736328,-0.158203,0.048828
298982.0,-9.640625,-1.164062,1.929688,-0.359375,0.492188,-0.359375,-0.761719,-0.136719,0.060547
299003.0,-9.601562,-0.972656,1.929688,-0.367188,0.753906,-0.328125,-0.794922,-0.115234,0.080078
299044.0,-9.0625,-0.933594,1.777344,0.175781,0.800781,-0.449219,-0.998047,-0.089844,0.244141
299062.0,-8.917969,-1.050781,1.699219,0.253906,0.722656,-0.488281,-1.105469,-0.123047,0.287109
299092.0,-8.800781,-1.28125,1.585938,0.453125,0.476562,-0.578125,-1.271484,-0.193359,0.345703
299116.0,-8.839844,-1.546875,1.625,0.414062,0.148438,-0.570312,-1.365234,-0.21875,0.367188
299131.0,-8.914062,-1.738281,1.660156,0.382812,0.03125,-0.5625,-1.429688,-0.212891,0.376953
299155.0,-9.027344,-2.082031,1.738281,0.230469,-0.402344,-0.433594,-1.476562,-0.185547,0.375
299171.0,-9.105469,-2.3125,1.816406,0.152344,-0.535156,-0.355469,-1.498047,-0.150391,0.367188
299194.0,-9.179688,-2.503906,1.890625,0.082031,-0.839844,-0.242188,-1.496094,-0.123047,0.361328
299214.0,-9.179688,-2.542969,1.929688,0.089844,-0.878906,-0.1875,-1.429688,-0.044922,0.349609
299232.0,-9.066406,-2.542969,1.890625,0.175781,-0.933594,-0.148438,-1.322266,-0.003906,0.345703
299254.0,-8.988281,-2.503906,1.851562,0.300781,-0.902344,-0.140625,-1.15625,0.03125,0.335938
299272.0,-8.914062,-2.3125,1.777344,0.390625,-0.765625,-0.175781,-0.974609,0.060547,0.314453
299292.0,-8.957031,-2.046875,1.738281,0.4375,-0.566406,-0.175781,-0.845703,0.064453,0.294922
299311.0,-9.101562,-1.664062,1.625,0.261719,-0.207031,-0.214844,-0.804688,0.041016,0.277344
299332.0,-9.257812,-1.472656,1.546875,0.152344,0.007812,-0.296875,-0.84375,0.001953,0.267578
299351.0,-9.40625,-1.355469,1.433594,-0.03125,0.175781,-0.382812,-0.925781,-0.019531,0.257812
299382.0,-9.5625,-1.433594,1.433594,-0.058594,0.167969,-0.410156,-1.078125,-0.029297,0.242188
