Time,ax,ay,az,lax,lay,laz,gx,gy,gz
93102.0,48.738281,11.839844,-21.875,40.664062,13.792969,-16.828125,1.396484,-1.300781,0.234375
93118.0,34.753906,11.609375,-28.078125,38.335938,12.675781,-22.617188,-1.201172,0.111328,0.552734
93142.0,43.105469,10.652344,-26.394531,35.214844,12.285156,-20.972656,-4.03125,-1.873047,-0.232422
93158.0,41.191406,-1.144531,-25.667969,33.882812,6.695312,-21.304688,-3.904297,-0.992188,-0.066406
93200.0,34.144531,-5.207031,-13.5625,26.195312,-4.722656,-7.875,-0.333984,2.482422,-1.941406
93218.0,17.28125,-3.828125,-5.09375,13.515625,-6.851562,0.242188,1.199219,1.548828,-2.808594
93242.0,1.960938,-9.03125,1.457031,-6.59375,-9.511719,6.402344,1.001953,1.570312,-3.015625
93258.0,-7.921875,-13.175781,4.023438,-12.21875,-13.433594,8.089844,2.136719,0.652344,-2.267578
93271.0,-9.183594,-11.335938,3.640625,-17.871094,-12.210938,8.398438,2.673828,0.320312,-1.912109
93289.0,-8.496094,-3.289062,1.914062,-19.222656,-6.105469,7.851562,1.759766,0.302734,-1.216797
93321.0,1.238281,-0.761719,-1.074219,-7.546875,-1.792969,3.566406,-0.230469,0.705078,-0.357422
93338.0,3.796875,-1.683594,-2.71875,-7.355469,-0.386719,2.042969,-1.705078,0.25,0.322266
93352.0,1.847656,-4.363281,-2.03125,-8.703125,-6.109375,2.300781,-1.414062,0.351562,0.433594
93368.0,1.082031,-4.78125,-2.949219,-8.492188,-6.441406,2.109375,-0.664062,0.160156,0.410156
93392.0,0.738281,-2.679688,-2.144531,-8.183594,-3.796875,2.230469,0.361328,0.1875,0.634766
93408.0,0.699219,1.917969,-2.296875,-7.933594,-1.410156,2.097656,0.490234,0.152344,0.714844
93431.0,0.007812,2.339844,-1.914062,-8.960938,1.535156,2.429688,-0.195312,-0.080078,0.697266
93448.0,-0.871094,0.308594,-1.335938,-9.375,0.664062,2.703125,-0.410156,-0.179688,0.810547
93468.0,-1.753906,-2.332031,-0.535156,-10.660156,-2.207031,3.609375,-0.052734,-0.25,0.871094
93485.0,-1.140625,-2.789062,0.039062,-10.691406,-2.902344,3.855469,0.207031,-0.371094,0.880859
93507.0,-0.449219,-1.296875,0.535156,-9.433594,-2.015625,4.988281,0.621094,-0.501953,0.820312
93531.0,0.238281,-0.914062,0.613281,-8.542969,-0.914062,5.214844,0.564453,-0.410156,0.777344
93548.0,0.085938,-0.652344,0.574219,-8.558594,-0.601562,5.230469,0.277344,-0.181641,0.667969
93572.0,-0.144531,-2.21875,0.652344,-8.832031,-1.929688,5.292969,0.15625,-0.113281,0.587891
93587.0,-0.449219,-2.828125,0.382812,-8.929688,-2.355469,5.214844,0.625,-0.146484,0.525391
93611.0,-0.832031,-1.949219,-1.109375,-9.425781,-1.339844,3.539062,1.261719,-0.279297,0.519531
93627.0,-0.605469,-0.378906,-3.140625,-9.578125,-0.496094,2.402344,1.652344,-0.464844,0.4375
93650.0,4.722656,-0.035156,-8.082031,-3.699219,1.050781,-3.363281,1.650391,-0.544922,0.501953
93669.0,14.910156,1.039062,-18.542969,6.605469,2.320312,-13.738281,1.496094,-0.792969,0.470703
93683.0,23.152344,1.496094,-22.679688,26.21875,2.097656,-18.996094,-0.0625,-1.351562,0.382812
93707.0,37.890625,1.113281,-32.023438,41.714844,7.828125,-26.578125,-0.636719,-0.132812,1.0
93727.0,45.132812,5.40625,-24.707031,30.730469,10.726562,-20.394531,-2.306641,-1.539062,0.0
93749.0,35.976562,-1.414062,-22.027344,28.175781,-0.445312,-16.363281,-2.818359,-1.072266,-0.064453
93788.0,24.90625,-9.265625,-4.710938,16.730469,-8.984375,0.617188,-1.990234,2.279297,-0.904297
93821.0,8.09375,-11.023438,2.296875,-0.445312,-11.230469,7.171875,0.107422,1.847656,-1.986328
93837.0,-2.941406,-10.601562,2.488281,-6.1875,-11.632812,7.308594,2.289062,0.609375,-1.853516
93860.0,-11.558594,-3.367188,2.257812,-20.269531,-3.804688,6.9375,2.658203,0.40625,-1.568359
93879.0,-9.257812,0.082031,1.265625,-18.011719,-0.363281,5.90625,1.175781,0.779297,-0.960938
93901.0,1.65625,0.234375,-3.484375,-7.203125,-0.3125,0.984375,-0.154297,0.716797,-0.439453
93917.0,1.65625,1.957031,-4.066406,-8.621094,-1.28125,1.332031,-2.1875,0.607422,0.300781
93941.0,-0.335938,-4.667969,-2.71875,-9.335938,-5.363281,1.484375,-2.001953,0.574219,0.902344
93957.0,1.578125,-2.90625,-3.140625,-8.371094,-5.011719,1.464844,-1.373047,0.410156,1.044922
93977.0,1.617188,1.113281,-2.417969,-7.460938,-1.496094,1.378906,-0.992188,0.529297,1.080078
93997.0,0.164062,4.5625,-1.761719,-8.097656,3.035156,2.0,-1.404297,0.482422,0.876953
94017.0,-0.414062,0.347656,-1.035156,-9.699219,1.519531,2.441406,-1.4375,0.212891,0.605469
94029.0,-0.335938,-1.03125,-0.652344,-9.53125,-1.460938,3.152344,-1.054688,0.128906,0.517578
94050.0,-0.335938,-3.40625,-0.574219,-9.523438,-3.789062,3.214844,-0.521484,0.058594,0.439453
94067.0,-0.066406,-3.210938,-0.84375,-9.445312,-3.824219,3.105469,1.175781,-0.269531,0.234375
94088.0,-0.183594,-0.339844,-0.191406,-9.207031,-1.347656,3.308594,1.498047,-0.423828,0.234375
94120.0,-0.144531,1.847656,-0.039062,-9.199219,1.945312,3.914062,0.673828,-0.076172,0.306641
94151.0,-0.257812,1.152344,-0.191406,-9.40625,0.375,3.578125,-0.667969,0.181641,0.275391
94167.0,-0.71875,-1.71875,-0.34375,-9.589844,-0.734375,3.515625,-0.65625,0.214844,0.162109
94191.0,-0.871094,-3.597656,-0.152344,-9.871094,-3.425781,3.683594,0.074219,0.105469,0.091797
94207.0,-0.640625,-2.90625,-0.882812,-9.789062,-3.332031,3.4375,1.033203,-0.109375,0.042969
94229.0,0.429688,0.464844,-3.753906,-8.484375,0.808594,0.097656,1.400391,-0.261719,0.035156
94277.0,31.691406,3.910156,-13.597656,14.828125,3.96875,-7.75,0.912109,-1.226562,0.046875
94289.0,40.078125,6.859375,-16.472656,31.5,7.492188,-12.160156,0.695312,-1.167969,0.240234
94316.0,36.980469,17.128906,-28.042969,26.277344,12.054688,-22.953125,-0.132812,-1.943359,-0.105469
94340.0,43.984375,9.160156,-31.066406,35.742188,9.738281,-26.121094,-3.507812,-2.253906,-0.398438
94356.0,42.109375,-4.824219,-22.21875,35.214844,1.128906,-20.535156,-1.792969,-0.685547,-0.486328
94377.0,32.417969,-5.28125,-17.277344,27.019531,-4.570312,-14.1875,0.089844,0.376953,-1.457031
94396.0,27.058594,-7.007812,-9.769531,24.277344,-5.328125,-12.003906,1.216797,0.630859,-2.087891
94416.0,17.242188,-6.929688,-0.382812,12.007812,-7.023438,2.128906,1.548828,0.498047,-2.404297
94428.0,12.730469,-7.3125,2.335938,4.390625,-7.9375,7.492188,1.740234,0.521484,-2.181641
94450.0,-7.804688,-7.925781,4.941406,-16.1875,-8.660156,10.089844,1.990234,0.429688,-1.826172
94466.0,-19.261719,-8.617188,5.785156,-24.15625,-8.78125,9.792969,1.634766,-0.435547,-0.896484
94481.0,-15.738281,-7.773438,6.128906,-20.257812,-7.273438,10.390625,0.857422,-0.322266,-0.458984
94496.0,-1.5625,-10.296875,3.449219,-16.140625,-11.027344,9.089844,0.691406,0.005859,-0.054688
94519.0,5.488281,-6.625,4.023438,-2.886719,-7.21875,9.351562,0.785156,0.304688,0.210938
94536.0,8.125,-1.910156,1.914062,-3.617188,-5.214844,8.589844,-0.810547,0.085938,1.0625
94556.0,6.636719,-3.480469,1.1875,-2.054688,-5.296875,6.8125,-0.642578,0.318359,1.242188
94576.0,4.222656,-0.339844,-0.34375,-2.597656,-2.566406,5.492188,-0.642578,0.558594,1.269531
94597.0,-1.488281,1.230469,-1.1875,-8.636719,0.730469,4.335938,-0.785156,0.894531,1.289062
94618.0,-3.597656,2.457031,-1.148438,-11.480469,2.410156,3.648438,-1.158203,0.771484,1.275391
94636.0,-0.335938,1.347656,-0.269531,-9.445312,1.738281,4.238281,-0.970703,0.640625,1.291016
94659.0,-0.183594,0.691406,-0.382812,-8.964844,1.152344,4.28125,-0.779297,0.480469,1.265625
94676.0,-0.105469,-0.074219,-0.464844,-8.855469,0.933594,4.257812,0.101562,0.189453,1.033203
94699.0,-0.488281,0.691406,-1.226562,-9.246094,1.542969,3.351562,0.664062,-0.015625,0.853516
94716.0,-0.222656,0.847656,-1.414062,-9.117188,1.769531,3.230469,0.728516,-0.103516,0.783203
94739.0,0.085938,0.960938,-1.453125,-8.59375,2.21875,3.097656,0.701172,-0.064453,0.751953
94756.0,-0.027344,0.425781,-1.375,-8.691406,2.199219,3.121094,0.421875,-0.021484,0.710938
94786.0,-0.605469,-1.183594,-2.183594,-9.144531,0.828125,2.714844,0.800781,-0.271484,0.603516
94810.0,-1.292969,-1.296875,-4.171875,-9.753906,0.578125,0.363281,1.179688,-0.650391,0.591797
94826.0,-0.449219,-1.875,-5.742188,-9.386719,0.195312,-0.410156,1.650391,-1.068359,0.861328
94849.0,3.1875,-0.992188,-10.6875,-4.929688,1.460938,-5.960938,1.962891,-1.544922,1.259766
94866.0,9.28125,1.0,-15.859375,-1.914062,2.476562,-8.25,1.628906,-2.306641,1.388672
94891.0,20.386719,-0.1875,-27.429688,8.832031,3.839844,-18.597656,0.560547,-3.328125,1.431641
94906.0,25.445312,-1.949219,-34.4375,12.957031,2.976562,-22.148438,0.15625,-4.042969,1.617188
94926.0,28.125,-10.914062,-38.882812,19.035156,-2.910156,-33.5,0.042969,-3.998047,1.466797
94949.0,33.910156,-18.691406,-40.035156,28.269531,-14.894531,-33.179688,0.214844,-4.324219,1.302734
94965.0,26.25,-18.804688,-36.582031,24.582031,-14.476562,-31.996094,1.429688,-3.839844,0.714844
94990.0,22.726562,-13.941406,-25.664062,18.3125,-9.644531,-18.128906,1.429688,-3.769531,0.689453
95019.0,22.304688,0.273438,0.613281,18.601562,4.554688,8.628906,-0.810547,-2.583984,0.498047
95036.0,13.875,1.191406,10.113281,14.863281,5.507812,14.539062,-2.90625,0.363281,-0.384766
95058.0,0.8125,-8.230469,22.949219,-2.96875,-4.816406,31.429688,-2.802734,0.232422,-0.748047
95078.0,-0.988281,-10.109375,25.933594,-4.824219,-6.882812,34.472656,0.353516,0.845703,-1.533203
95106.0,3.074219,-4.746094,20.226562,-2.3125,-2.5625,31.210938,1.990234,2.775391,-2.158203
95130.0,7.25,-2.792969,11.339844,3.691406,0.964844,14.191406,1.167969,4.107422,-2.017578
95146.0,7.820312,-2.90625,0.917969,5.015625,1.507812,10.082031,-0.291016,5.359375,-0.560547
95163.0,11.578125,0.347656,-8.542969,1.714844,0.351562,8.035156,-1.970703,4.291016,-0.347656
95185.0,4.070312,-4.210938,-12.601562,-2.921875,0.113281,-6.042969,-3.005859,1.646484,0.121094
95248.0,-2.367188,4.714844,-10.070312,-10.304688,6.886719,-4.550781,-0.945312,1.621094,-0.201172
95265.0,-2.175781,3.566406,-8.394531,-10.414062,6.347656,-3.648438,-1.322266,1.042969,-0.173828
95280.0,-2.058594,2.875,-7.851562,-10.070312,4.46875,-1.859375,-1.275391,0.984375,-0.074219
95308.0,-1.21875,1.496094,-5.054688,-9.421875,3.261719,0.152344,-0.970703,0.195312,0.119141
95350.0,-0.335938,-2.523438,-1.53125,-8.460938,-0.804688,3.75,0.607422,-0.455078,-0.132812
95389.0,1.234375,-0.878906,0.269531,-6.757812,0.988281,5.613281,0.917969,-0.412109,-0.072266
95405.0,1.582031,-0.648438,0.652344,-6.457031,1.191406,5.8125,0.5625,-0.332031,0.095703
95428.0,0.621094,-1.183594,0.726562,-7.246094,0.847656,6.101562,0.482422,-0.310547,0.291016
95445.0,-0.335938,-0.457031,0.847656,-7.703125,1.007812,6.035156,0.591797,-0.369141,0.326172
95460.0,-0.71875,0.003906,0.726562,-8.921875,2.191406,5.742188,0.634766,-0.382812,0.310547
95475.0,2.191406,-1.296875,-1.265625,-8.691406,1.785156,5.097656,0.939453,-0.429688,0.246094
95498.0,14.066406,-2.140625,-7.433594,6.480469,0.28125,-2.035156,0.925781,-0.314453,-0.044922
95514.0,26.710938,-3.902344,-8.8125,12.640625,-0.445312,-3.535156,0.583984,-0.111328,-0.267578
95538.0,39.355469,-8.15625,-12.488281,31.789062,-5.65625,-7.191406,0.548828,0.236328,-0.277344
95554.0,34.253906,-7.007812,-14.289062,30.605469,-7.019531,-8.886719,2.587891,1.011719,-0.703125
95573.0,29.816406,-2.792969,-16.320312,22.054688,-0.113281,-11.40625,1.988281,0.429688,-0.755859
95608.0,16.367188,-0.339844,-17.929688,8.46875,2.308594,-13.1875,-0.845703,1.097656,0.332031
95625.0,14.949219,-1.335938,-15.78125,7.839844,2.199219,-12.207031,-2.425781,1.339844,0.433594
95639.0,13.570312,-2.101562,-14.597656,4.203125,-0.410156,-9.289062,-2.736328,0.865234,0.34375
95654.0,9.699219,-3.941406,-12.71875,2.984375,-1.199219,-8.8125,-2.390625,0.417969,0.080078
95678.0,5.449219,-6.046875,-9.730469,-2.730469,-3.984375,-5.035156,-1.978516,0.373047,-0.105469
95694.0,3.226562,-4.9375,-7.65625,-4.203125,-3.597656,-3.871094,0.398438,-0.46875,-0.359375
95719.0,2.347656,-2.140625,-5.824219,-5.824219,-0.15625,-0.996094,1.255859,-0.808594,-0.435547
95734.0,3.265625,-1.183594,-4.976562,-5.097656,0.417969,-0.519531,1.28125,-0.976562,-0.371094
95754.0,3.265625,-0.609375,-3.449219,-4.882812,1.316406,1.128906,1.009766,-1.060547,-0.292969
95774.0,3.265625,-0.839844,-2.835938,-4.671875,1.484375,2.066406,0.669922,-0.976562,-0.205078
95795.0,3.878906,-1.414062,-2.183594,-4.3125,0.835938,2.976562,0.457031,-0.917969,-0.121094
95808.0,4.339844,-1.296875,-2.105469,-3.460938,0.90625,3.308594,0.384766,-0.865234,-0.109375
95829.0,5.484375,-1.757812,-2.453125,-2.222656,0.460938,3.078125,0.322266,-0.796875,-0.105469
95857.0,7.054688,-2.640625,-2.335938,-0.542969,-0.382812,3.34375,0.373047,-0.736328,-0.089844
95874.0,8.054688,-2.753906,-2.335938,0.03125,-0.433594,3.398438,0.693359,-0.646484,-0.070312
95898.0,9.433594,-2.5625,-2.414062,1.980469,-0.179688,3.414062,0.855469,-0.589844,-0.089844
95914.0,10.195312,-2.449219,-2.796875,2.433594,0.019531,3.324219,0.873047,-0.435547,-0.148438
95938.0,10.316406,-2.753906,-3.179688,2.9375,-0.214844,2.6875,0.777344,-0.15625,-0.193359
95954.0,9.351562,-2.523438,-3.523438,2.554688,-0.191406,2.640625,0.626953,0.105469,-0.201172
95968.0,8.890625,-2.140625,-3.945312,1.039062,0.804688,1.4375,0.458984,0.207031,-0.199219
95984.0,7.398438,-1.757812,-4.867188,0.476562,0.964844,1.136719,0.044922,0.320312,-0.162109
96007.0,6.40625,-3.023438,-5.402344,-1.085938,-0.445312,0.308594,-0.160156,0.322266,-0.072266
96024.0,6.023438,-3.710938,-5.863281,-1.339844,-0.882812,0.054688,-0.068359,0.283203,-0.011719
96046.0,6.253906,-3.710938,-7.164062,-1.308594,-1.148438,-1.539062,0.021484,0.25,0.0
96077.0,7.019531,-3.214844,-8.011719,-0.558594,-0.636719,-2.414062,0.072266,0.091797,0.035156
96117.0,7.289062,-3.367188,-7.972656,-0.28125,-0.804688,-2.351562,-0.203125,-0.027344,0.076172
96133.0,6.980469,-3.636719,-8.007812,-0.4375,-0.964844,-2.34375,-0.248047,-0.121094,0.044922
96153.0,6.75,-3.867188,-7.929688,-0.726562,-1.320312,-2.34375,-0.121094,-0.203125,0.083984
96174.0,6.710938,-3.636719,-7.625,-0.8125,-1.289062,-2.074219,-0.070312,-0.300781,0.138672
96194.0,7.171875,-3.175781,-7.050781,-0.417969,-0.699219,-1.445312,-0.103516,-0.378906,0.210938
96227.0,7.480469,-3.175781,-6.28125,0.121094,-0.566406,-0.375,-0.125,-0.460938,0.335938
96244.0,7.742188,-3.0625,-5.785156,0.3125,-0.464844,-0.152344,-0.144531,-0.441406,0.376953
96258.0,7.820312,-2.90625,-5.476562,0.535156,-0.050781,0.765625,-0.142578,-0.417969,0.380859
96273.0,7.742188,-2.5625,-4.828125,0.574219,0.046875,1.027344,-0.164062,-0.359375,0.369141
96296.0,7.632812,-2.371094,-4.253906,0.507812,0.371094,1.886719,-0.191406,-0.330078,0.351562
96313.0,7.558594,-2.21875,-3.945312,0.5,0.457031,2.074219,-0.214844,-0.177734,0.330078
96337.0,7.78125,-2.140625,-3.714844,0.746094,0.640625,2.503906,-0.234375,-0.087891,0.302734
96353.0,8.058594,-2.179688,-3.292969,0.945312,0.640625,2.703125,-0.228516,0.017578,0.267578
96374.0,8.324219,-2.179688,-2.949219,1.183594,0.578125,3.253906,-0.181641,0.148438,0.203125
96393.0,8.398438,-2.21875,-2.910156,1.367188,0.664062,3.359375,-0.138672,0.308594,0.123047
96413.0,8.398438,-2.371094,-2.910156,1.375,0.472656,3.285156,-0.09375,0.474609,0.054688
96433.0,8.28125,-2.21875,-3.101562,1.304688,0.433594,3.253906,-0.087891,0.626953,0.009766
96454.0,8.015625,-1.988281,-3.753906,0.859375,0.6875,2.589844,-0.150391,0.730469,-0.005859
96477.0,7.824219,-2.101562,-4.710938,0.488281,0.65625,1.171875,-0.208984,0.777344,-0.005859
96493.0,7.78125,-2.179688,-5.898438,0.433594,0.601562,0.570312,-0.328125,0.853516,0.0
96517.0,7.515625,-2.714844,-7.355469,-0.023438,-0.035156,-1.699219,-0.349609,0.814453,-0.070312
96533.0,7.289062,-3.175781,-8.3125,-0.261719,-0.335938,-2.214844,-0.277344,0.708984,-0.169922
96564.0,6.867188,-3.445312,-9.382812,-0.546875,-0.851562,-3.53125,-0.037109,0.486328,-0.1875
96585.0,6.558594,-3.214844,-9.539062,-1.238281,-0.683594,-4.179688,0.017578,0.396484,-0.160156
96626.0,6.789062,-3.097656,-8.925781,-1.03125,-0.566406,-3.597656,0.027344,-0.125,0.107422
96643.0,6.828125,-2.945312,-8.5,-0.976562,-0.476562,-3.390625,-0.015625,-0.287109,0.203125
96659.0,6.941406,-2.832031,-8.3125,-0.738281,-0.253906,-2.730469,-0.0625,-0.359375,0.238281
96696.0,7.597656,-3.0625,-6.820312,-0.039062,-0.421875,-1.257812,-0.160156,-0.488281,0.304688
96713.0,7.742188,-3.097656,-6.320312,0.078125,-0.40625,-0.949219,-0.113281,-0.542969,0.333984
96736.0,7.820312,-2.90625,-5.632812,0.347656,-0.195312,0.109375,-0.101562,-0.556641,0.318359
96754.0,7.859375,-2.871094,-5.363281,0.386719,-0.136719,0.320312,-0.103516,-0.533203,0.316406
96767.0,7.859375,-2.871094,-5.210938,0.578125,-0.027344,0.824219,-0.109375,-0.511719,0.3125
96783.0,7.976562,-2.640625,-4.789062,0.65625,0.074219,0.980469,-0.140625,-0.460938,0.302734
96806.0,7.9375,-2.601562,-4.445312,0.726562,0.21875,1.59375,-0.173828,-0.408203,0.285156
96823.0,7.9375,-2.679688,-4.289062,0.757812,0.195312,1.742188,-0.15625,-0.337891,0.275391
96846.0,8.015625,-2.640625,-3.984375,0.914062,0.226562,2.179688,-0.117188,-0.257812,0.257812
96877.0,7.9375,-2.449219,-3.679688,0.890625,0.449219,2.570312,-0.066406,-0.130859,0.226562
96893.0,8.015625,-2.449219,-3.640625,0.945312,0.464844,2.617188,-0.039062,-0.035156,0.199219
96916.0,8.09375,-2.371094,-3.679688,1.078125,0.582031,2.53125,-0.037109,0.076172,0.164062
96932.0,8.015625,-2.332031,-3.792969,1.078125,0.628906,2.496094,-0.037109,0.181641,0.130859
96953.0,7.746094,-2.066406,-4.175781,0.832031,0.75,2.242188,-0.056641,0.279297,0.083984
96973.0,7.742188,-2.027344,-4.710938,0.699219,0.910156,1.988281,-0.144531,0.367188,0.029297
96992.0,7.4375,-2.066406,-5.632812,0.476562,0.894531,0.84375,-0.244141,0.435547,-0.03125
97013.0,7.132812,-2.101562,-6.550781,0.300781,0.878906,0.4375,-0.314453,0.474609,-0.082031
97032.0,6.867188,-1.949219,-7.929688,-0.328125,0.964844,-1.554688,-0.474609,0.449219,-0.128906
97056.0,6.75,-2.410156,-8.65625,-0.570312,0.339844,-2.710938,-0.558594,0.40625,-0.132812
97073.0,6.789062,-2.792969,-8.773438,-0.59375,0.109375,-2.757812,-0.550781,0.236328,-0.085938
97105.0,6.980469,-3.175781,-8.355469,-0.417969,-0.597656,-2.414062,-0.457031,0.166016,-0.076172
97127.0,7.058594,-2.90625,-8.160156,-0.332031,-0.199219,-2.097656,0.064453,-0.148438,-0.068359
97143.0,7.097656,-2.484375,-7.777344,-0.324219,-0.046875,-1.96875,0.162109,-0.255859,-0.039062
97165.0,7.175781,-2.371094,-7.125,-0.164062,0.207031,-1.117188,0.162109,-0.283203,-0.025391
97206.0,7.59375,-2.449219,-6.089844,0.328125,0.144531,0.011719,-0.015625,-0.332031,-0.005859
97222.0,7.671875,-2.523438,-5.515625,0.429688,0.0625,0.300781,-0.052734,-0.300781,-0.001953
97245.0,7.820312,-2.640625,-5.058594,0.628906,-0.070312,1.144531,-0.060547,-0.259766,-0.019531
97262.0,8.09375,-2.871094,-4.710938,0.757812,-0.183594,1.316406,0.035156,-0.216797,-0.041016
97277.0,8.09375,-2.90625,-4.480469,0.898438,-0.335938,2.035156,0.126953,-0.183594,-0.050781
97293.0,8.015625,-2.5625,-3.792969,0.867188,-0.253906,2.3125,0.292969,-0.111328,-0.083984
97316.0,8.058594,-1.71875,-3.523438,0.914062,0.890625,2.726562,0.265625,-0.025391,-0.142578
97332.0,8.058594,-1.605469,-3.410156,0.914062,1.003906,2.765625,0.136719,0.109375,-0.173828
97352.0,8.285156,-1.875,-3.179688,0.996094,0.917969,2.960938,0.023438,0.273438,-0.205078
97372.0,8.507812,-2.027344,-3.257812,1.1875,0.589844,2.960938,-0.003906,0.396484,-0.257812
97386.0,8.507812,-1.988281,-3.257812,1.230469,0.582031,2.898438,0.009766,0.451172,-0.291016
97402.0,8.398438,-1.796875,-3.140625,1.15625,0.640625,2.898438,0.072266,0.587891,-0.337891
97425.0,8.207031,-1.875,-3.679688,0.746094,0.570312,2.25,0.111328,0.666016,-0.359375
97455.0,8.507812,-2.292969,-4.0625,0.894531,0.082031,1.6875,0.132812,0.748047,-0.388672
97472.0,8.664062,-2.332031,-4.136719,0.878906,0.019531,1.574219,0.226562,0.863281,-0.445312
97485.0,8.746094,-2.332031,-4.175781,0.945312,-0.027344,1.347656,0.263672,0.900391,-0.464844
97511.0,9.050781,-2.410156,-4.480469,1.050781,-0.144531,0.953125,0.337891,0.986328,-0.492188
97535.0,9.285156,-2.371094,-4.367188,1.164062,-0.175781,0.710938,0.3125,1.039062,-0.509766
97552.0,9.351562,-2.601562,-4.597656,1.09375,-0.320312,0.578125,0.337891,1.072266,-0.496094
97566.0,9.390625,-2.5625,-4.828125,0.96875,-0.175781,-0.34375,0.328125,1.087891,-0.492188
97581.0,9.007812,-1.566406,-5.863281,0.742188,0.210938,-0.867188,0.179688,1.054688,-0.498047
97605.0,8.511719,-1.527344,-6.320312,-0.042969,0.449219,-1.914062,-0.005859,0.994141,-0.478516
97621.0,8.207031,-1.644531,-7.011719,-0.289062,0.363281,-2.382812,-0.138672,0.921875,-0.474609
97644.0,7.824219,-1.605469,-7.777344,-0.925781,0.175781,-3.691406,-0.195312,0.820312,-0.476562
